dasha_v_kabake|871770301536841729|2017-06-05 16:46:51|@luxurybitches шаришь
dasha_v_kabake|871768650931478528|2017-06-05 16:40:17|Какое вино хорошее? Блять, я что, кавист?! То, что по акции в перекрёстке сегодня, то и хорошее
dasha_v_kabake|871673216250630144|2017-06-05 10:21:04|Вдумчивый трахер — ведёт переписку на отвлеченные от секса темы, живьём — достаёт хуяру и погнали
dasha_v_kabake|871519263831584768|2017-06-05 00:09:19|"RT @lizyshenka: -А почему ты первая не написала?
-А я что, писательница?"
dasha_v_kabake|871159995852877824|2017-06-04 00:21:43|@dimakosmo Петр первый
dasha_v_kabake|871083868690014214|2017-06-03 19:19:12|@SlavaCereteli какие-то причудливые тренды опять ...
dasha_v_kabake|871083609180053504|2017-06-03 19:18:11|@SlavaCereteli это кто такие ваще?
dasha_v_kabake|871076657242808321|2017-06-03 18:50:33|Девчонки выбирают себе в иконы стиля сестёр Хадид и Кайли Дженнер. Я же давно себе выбрала Киркорова
dasha_v_kabake|871064385992744961|2017-06-03 18:01:47|"Обиженный мужик, ветер северный 
Обиженный мужик — зла немеряно"
dasha_v_kabake|871061598449926144|2017-06-03 17:50:43|Зимнее пальто в июне — вот это перформанс, конечно
dasha_v_kabake|871061270644088834|2017-06-03 17:49:25|В смысле оскорбила? Сами себя запустили до помойного уровня, а я лишь озвучила это вслух. Портреты, не более
dasha_v_kabake|870764282752970753|2017-06-02 22:09:17|Пришло время замироточить под саммертайм саднесс, не проебланьте
dasha_v_kabake|870748840311365634|2017-06-02 21:07:55|Ох уж эти нищебродские пикап-лайны с приглашениями на халявные концерты, прогулками в парке и прочей опен-эйр (и не только) ебаниной
dasha_v_kabake|870731416849584128|2017-06-02 19:58:41|Иногда кажется, что от всей этой хуйни, о которой я думаю, в моей голове вместо мозга какая-то масса, типа тунца в баночке по акции
dasha_v_kabake|870730914002874368|2017-06-02 19:56:41|Да отъебись ты, заебал. Я онлайн, чтобы слушать музыку и проводить шлюховычислительное исследование на странице другого чела
dasha_v_kabake|870728009266933760|2017-06-02 19:45:09|@SlavaCereteli на такую низость способны только мои фейки!((
dasha_v_kabake|870628532371808257|2017-06-02 13:09:52|"— Все проблемы из-за баб 
— Точно. Твоя мать тоже баба и она родила тебя 
— Ну я и говорю: все проблемы из-за баб
— ((("
dasha_v_kabake|870615729116246016|2017-06-02 12:18:59|Пока твоя баба красит глаза, где-то в ее голове толпами умирают твои шлюхи
dasha_v_kabake|870614998640406529|2017-06-02 12:16:05|Женская голова — корень зла
dasha_v_kabake|870426355804102657|2017-06-01 23:46:29|"— У меня лето спокойно началось 
— Ну да, ты спишь в толстовке какого-то Боряна 
— ....."
