drunktwi|866920445504880640|2017-05-23 07:35:15|https://t.co/TwAmWh4sPf
drunktwi|866910349316030464|2017-05-23 06:55:08|"""Больно укусил? Ой, прости!"" https://t.co/AzoWyprqSj"
drunktwi|866910341057400833|2017-05-23 06:55:06|"Тест: Выберите свой знак Зодиака, а мы расскажем, куда вам отправиться в отпуск
 https://t.co/esz0UIM8lQ"
drunktwi|866905312003063808|2017-05-23 06:35:07|Мой кот, кажется, не знает, как правильно сидят коты... https://t.co/orruleUJOc
drunktwi|866904921265909760|2017-05-23 06:33:34|"Тест: Профессором какого факультета Хогвартса вы могли бы стать?
 https://t.co/4bUYxxNlCw"
drunktwi|866902008653008896|2017-05-23 06:21:59|"Ожидание и Реальность: 19 девушек, которые пожалели, что заказали выпускные платья в интернете
 https://t.co/BEUB6UK8Rq"
drunktwi|866890209165803520|2017-05-23 05:35:06|https://t.co/uiWSM8xOT9
drunktwi|866875100490063872|2017-05-23 04:35:04|https://t.co/ffW6236X7x
drunktwi|866860011649204228|2017-05-23 03:35:06|— И если вы не спите до 4 утра, вы или влюблены, или одиноки. И я даже не знаю, что хуже. https://t.co/NAJPlWT0u7
drunktwi|866777030402215936|2017-05-22 22:05:22|Божественное селфи https://t.co/hBKfm9pecI
drunktwi|866769409498652672|2017-05-22 21:35:05|https://t.co/UBKSaZXekK
drunktwi|866759355802234881|2017-05-22 20:55:08|Жить становится максимально комфортно, когда трахаться и обсуждать новости можно с одним и тем же человеком.
drunktwi|866754329620992000|2017-05-22 20:35:10|"Мороженое из вина. 
Кажется, я знаю, что мне нужно https://t.co/eEOtYMcNTN"
drunktwi|866749299413196800|2017-05-22 20:15:11|"Новости сверхдержав:
• Илон Маск начал тестировать метро для автомобилей
• В Москве начали отключать горячую воду"
drunktwi|866744254881820672|2017-05-22 19:55:08|Завтра на учебу, а хотелось бы в Питер https://t.co/zFmxYSuN8V
drunktwi|866739240197140482|2017-05-22 19:35:12|Есть только два варианта https://t.co/AEq7IYfyEk
