oldLentach|866906917347655680|2017-05-23 06:41:30|"Число жертв теракта возросло до 22 человек. Полиция сообщает, что это был террорист-смертник

https://t.co/M7Mg36Muu3"
oldLentach|866850264829108225|2017-05-23 02:56:23|"Видео момента взрыва в Манчестере 

https://t.co/M7Mg36Muu3 https://t.co/NZ1rjW5M5K"
oldLentach|866812028337491968|2017-05-23 00:24:26|"Полиция подтвердила 19 погибших и 50 раненых во время теракта 

https://t.co/Uvodn4zRcU"
oldLentach|866799314873483266|2017-05-22 23:33:55|По данным NBC News погибли не менее 20 человек, пострадало несколько сотен
oldLentach|866789794638069760|2017-05-22 22:56:05|"В Англии на стадионе ""Манчестер Арена"" прогремело два взрыва. Местная полиция заявила, что есть погибшие и раненные… https://t.co/L7B0WMp8xb"
oldLentach|866749259026014208|2017-05-22 20:15:01|"Фото дня: снятие газона на ""Зенит-Арене"" за месяц до Кубка Конфедераций
https://t.co/6bLUAemJiz"
oldLentach|866741311084392450|2017-05-22 19:43:26|"Ученые заявили, что курение ""лёгких"" сигарет не снижает вред для организма, а даже наоборот

https://t.co/bdyRmZkS7u https://t.co/ht4WXJJPJL"
oldLentach|866723291452649472|2017-05-22 18:31:50|"И кубок ""цитата дня"" уходит Сергею Миронову за высказывание о стрит-арте https://t.co/LW2UdPCmjQ"
oldLentach|866717496358973442|2017-05-22 18:08:48|Медведев сообщил, что между Россией и Турцией будут сняты все торговые и трудовые ограничения. Кроме помидоров… https://t.co/iT7ZJ2BEJs
oldLentach|866708622587432960|2017-05-22 17:33:32|В Италии две женщины не смогли поделить кошку, которая жила на два дома, и теперь судятся за право владеть питомцем… https://t.co/jxIlc3trDv
oldLentach|866701442928824321|2017-05-22 17:05:01|"Продолжение эпопеи

https://t.co/q5V01z0xQ4 https://t.co/cnNBIBQthk"
oldLentach|866694402927972353|2017-05-22 16:37:02|"12-метровый горбатый кит заплыл в гавань в Калифорнии

#видеолентач
https://t.co/f9Vwohm0Yp"
oldLentach|866688777523253250|2017-05-22 16:14:41|"Забота о близких – вот что отличает настоящего человека от эгоистичного животного

https://t.co/tZKTh4SRv1"
oldLentach|866676131239518208|2017-05-22 15:24:26|А на что у вас хватает денег?
oldLentach|866674390997639170|2017-05-22 15:17:31|"Ответ ""Роснефти"" не заставил себя ждать

https://t.co/q5V01z0xQ4 https://t.co/jeRTKVpXj5"
oldLentach|866667857299603456|2017-05-22 14:51:33|"ФБК обнаружил на госзакупках заявку ""Роснефти"" о покупке чайных ложечек за 14 тысяч за шт. и икорницы по 83 тысячи… https://t.co/oVYuh1bZo3"
oldLentach|866646321452769280|2017-05-22 13:25:59|Истории успеха на Лентаче: несовершеннолетние дети Кадырова заработали 10 млн. руб. каждый за 2016 год.… https://t.co/Ciblc1H1QJ
oldLentach|866632249231515648|2017-05-22 12:30:04|Правда некоторые выдернули ее слова из контекста и цитируют только первую часть фразы
oldLentach|866632062308151296|2017-05-22 12:29:19|Блогер Саша Спилберг выступила в Госдуме с речью: читала скучно с телефона. Назвала суд над Соколовским - жестоким… https://t.co/kkJX9lCSGj
oldLentach|866617864274546688|2017-05-22 11:32:54|"12 приёмов, с помощью которых вас обманывает реклама

https://t.co/ORWDG1Mj5e https://t.co/04UimHyWp6"
oldLentach|866603124609384449|2017-05-22 10:34:20|"Тяжелый текст про то, как относятся к больным в колониях. Какой-то ад

https://t.co/0sYTtuh1pC https://t.co/DkDEjx8qX5"
oldLentach|866561693844992001|2017-05-22 07:49:42|Новости двух сверхдержав https://t.co/rScc4Sd1x2
oldLentach|866550868035895296|2017-05-22 07:06:41|Чистили бы также быстро остальные улицы, а не только место смерти Немцова https://t.co/0B2AQuYdxM
oldLentach|866335677587349505|2017-05-21 16:51:35|Фото дня: сборная России завоевала бронзу на чемпионате мира по хоккею, обыграв команду Финляндии со счётом 5:3 https://t.co/VjYt31wfql
oldLentach|866313619428057088|2017-05-21 15:23:56|"Главреда ""Эха Москвы"" Алексея Венедиктова облили виски активисты ""Другой России"" https://t.co/x8wHVocsk7"
oldLentach|866297077550252036|2017-05-21 14:18:12|"Сегодня ночью прошла международная акция ""Ночь музеев"". Собрали для вас фоточек из соцсетей 

https://t.co/sVQ2oaBJBt"
oldLentach|866248503324012544|2017-05-21 11:05:11|"На дебатах в Барнауле предложили переименовать город Путиград или Путинберг. Потому что, так "" всё сразу эффективне… https://t.co/hGWuNQFumY"
oldLentach|866224238763618304|2017-05-21 09:28:46|"Сегодня в Америке покажут новую серию Твин Пикс, так что можете посмотреть краткое содержание предыдущих сезонов 

https://t.co/QbdAkA8IR4"
oldLentach|865994283874177024|2017-05-20 18:15:01|Фото дня: паровоз, построенный в 1953 году, проезжает через поле рапса на острове Рюген в Балтийском море https://t.co/YVmqoFmCXR
oldLentach|865971772113514496|2017-05-20 16:45:34|Израильский домовладелец засудил пару за то, что они прислали ему оптимистичные эмоджи, а дом так и не сняли… https://t.co/FPP66wNIOu
