stalingulag|851142368736813056|2017-04-09 18:38:48|Идите спать. Вам завтра всю эту хуйню проживать
stalingulag|851121142299602948|2017-04-09 17:14:28|Завтра в https://t.co/teub9JBji8 расскажу о том, почему США может ссать российской власти в лицо, а те будут умываться и не сбивать их ракет
stalingulag|851088876026433536|2017-04-09 15:06:15|"Переобулся в воздухе. Прекрасное время наступает, только и успевай смотреть как ""патриоты"" с хуя на хуй перепрыгива… https://t.co/nZVge7GWWq"
stalingulag|851078669460176897|2017-04-09 14:25:41|"""Трамп собрался усилить санкции против России""

Был Трамп и того проебали!"
stalingulag|851072056833839105|2017-04-09 13:59:25|Мои фанаты. Пью за них https://t.co/9YJPExfjxy
stalingulag|851070782834978816|2017-04-09 13:54:21|RT @DivanPolitika: Дополнять тут нечего. Это равносильно на поминках петь песни лепса, тимати и т.д. звучит мерзко и аморально. Вот и думай…
stalingulag|851058014295556099|2017-04-09 13:03:37|Патриоты своим объёбанным умишком не могут понять, что как они унижают свою страну, когда ждут помощи от чужого пре… https://t.co/JMjEL8H1d2
stalingulag|851012466729504772|2017-04-09 10:02:37|"""Мальчик,который встречался с Путиным и знает все столицы мира, хочет поступить в академию ФСБ""

Такой маленький, а уже хочет угнетать народ"
stalingulag|850989827617148928|2017-04-09 08:32:40|RT @whiskeysoda_: @StalinGulag прав. Надо не пиариться, устраивая показушные митинги скорби, а требовать серьезных действий от власть имущи…
stalingulag|850980363988078593|2017-04-09 07:55:03|"В Якутии испекут царь-кулич весом в тонну

В Якутии без дела не сидят, то петуха из говна слепят, то гигантского кулича испекут"
stalingulag|850978089786109952|2017-04-09 07:46:01|Вопрос, который мучает каждого твиторского https://t.co/fFdQc4X4h0
stalingulag|850772606538194946|2017-04-08 18:09:30|"Фонтанка пишет: смертника не задержали в питерском метро, потому что один мент оформлял чувака за траву, а второй играл на телефоне

ЗАЕБИСЬ"
stalingulag|850712862150602753|2017-04-08 14:12:06|RT @molibogovartem: Тем временем у @StalinGulag 72к! 🍷 https://t.co/fxIbmL7YIL
stalingulag|850707259801948161|2017-04-08 13:49:50|ТАК ПОБЕДИМ! https://t.co/yZqDQFZvr2
stalingulag|850705126662836224|2017-04-08 13:41:22|RT @xzvij: Серьёзно и правдиво, как всегда, спасибо. https://t.co/730jEuFx7U
stalingulag|850698705867034624|2017-04-08 13:15:51|Придумал название для своей книги, которую никогда не напишу: эта ёбаная ёбаная ёбаная ёбаная ёбаная ёбаная ёбаная ёбаная ёбаная жизнь
stalingulag|850676599385190400|2017-04-08 11:48:00|ААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААА https://t.co/IkyX4pqpwO
stalingulag|850670548308897793|2017-04-08 11:23:58|"Медиазона: ""353
больницы закрываются в России каждый год""

Правильно! А то все дохуя здоровые, живут тут сука, пенсию ещё платить потом"
stalingulag|850643285261656066|2017-04-08 09:35:38|"""Умер космонавт Георгий Гречко""

Уходит поколение покоривших космос, остаётся поколение блогеров-пидорасов"
stalingulag|850635067210829825|2017-04-08 09:02:58|RT @albythores: теперь вопросы в конце этого поста не дают покоя. https://t.co/nTV4iNlsuf
